2019;11;12;16:14:16;2019;11;12;16:14:16;;Added keywords;;
2019;11;12;16:01:38;2019;11;12;16:01:38;;Added results section;;
2019;11;12;01:28:57;2019;11;12;01:28:57;;Added linear classifiers;- Dumping result to json
;
2019;11;12;00:46:11;2019;11;12;00:46:11;;Added abstract and classifiers models;;
2019;11;12;00:45:45;2019;11;12;00:45:45;;Added more classifiers for comparison;;
2019;11;11;22:41:25;2019;11;11;22:41:25;;Added methodology section;;
2019;11;11;13:55:54;2019;11;11;13:55:54;;Added the KDD article;;
2019;11;11;13:55:17;2019;11;11;13:55:17;;Changed model to fit the slashdot dataset;;
2019;11;11;13:54:42;2019;11;11;13:54:42;;Added exercice 7;;
2019;11;11;13:54:31;2019;11;11;13:54:31;;Added exercice 6;;
2019;11;11;13:54:06;2019;11;11;13:54:06;;Saved model for importing;;
2019;11;11;13:53:40;2019;11;11;13:53:40;;Added slashdot dataset for training;;
2019;11;11;13:53:17;2019;11;11;13:53:17;;Added a classifier script;;
2019;11;05;22:50:32;2019;11;05;22:50:32;;Moved imports to beginning of file;;
2019;11;05;22:49:26;2019;11;05;22:49:26;;Detailed removed points;;
2019;10;27;19:45:58;2019;10;27;19:45:58;;Added my lecture presentation;;
2019;10;27;19:44:42;2019;10;27;19:44:42;;Added new exercise;;
2019;10;27;19:25:00;2019;10;27;19:25:00;;Added lecture notes;;
2019;10;22;15:34:23;2019;10;22;15:34:23;;Added lecture 4 notes;;
2019;10;22;15:33:05;2019;10;22;15:33:05;;Added sequence reference to formula;;
2019;10;22;15:32:18;2019;10;22;15:32:18;;Added main project file;;
2019;10;22;15:32:00;2019;10;22;15:32:00;;Added performance metrics and deleted Rakel;;
2019;10;14;23:44:53;2019;10;14;23:44:53;;Added references part;;
2019;10;14;23:44:14;2019;10;14;23:44:14;;Added article;;
2019;10;14;23:43:52;2019;10;14;23:43:52;;Removed examples;;
2019;10;11;15:29:38;2019;10;11;15:29:38;;Rounded coefficients;;
2019;10;11;15:28:54;2019;10;11;15:28:54;;Removed usused graphics;;
2019;10;10;21:48:56;2019;10;10;21:48:56;;Added more primes;;
2019;10;10;21:48:33;2019;10;10;21:48:33;;Updated table, refs and class;;
2019;10;10;21:48:12;2019;10;10;21:48:12;;Added Physica A articles;;
2019;10;09;21:43:51;2019;10;09;21:43:51;;Added lecture material;;
2019;10;09;21:41:32;2019;10;09;21:41:32;;Added graphics of distributions;;
2019;10;09;21:40:33;2019;10;09;21:40:33;;Added photo examples;;
2019;10;09;21:40:05;2019;10;09;21:40:05;;Added standard errors in table;;
2019;10;09;21:39:18;2019;10;09;21:39:18;;Added exercise 4;;
2019;10;09;20:56:33;2019;10;09;20:56:33;;Removed luiz references;;
2019;10;09;19:38:18;2019;10;09;19:38:18;;Further removed subsections;;
2019;09;30;22:34:57;2019;09;30;22:34:57;;Added figures used in article;;
2019;09;30;22:33:26;2019;09;30;22:33:26;;Added a book about prime numbers;;
2019;09;30;22:32:31;2019;09;30;22:32:31;;Fixed typos and elaborated more analisys and results;;
2019;09;29;19:58:00;2019;09;29;19:58:00;;Added anallisys and results;;
2019;09;26;22:28:30;2019;09;26;22:28:30;;Added graphs images;;
2019;09;26;00:02:30;2019;09;26;00:02:30;;Moved file to dedicated project;;
2019;09;25;18:09:33;2019;09;25;18:09:33;;Added graph definition;;
2019;09;25;16:40:35;2019;09;25;16:40:35;;Advanced sections 1 and 2;;
2019;09;24;13:47:56;2019;09;24;13:47:56;;Added two definitions;;
2019;09;24;13:47:29;2019;09;24;13:47:29;;Added n-prime definition;;
2019;09;20;21:41:37;2019;09;20;21:41:37;;Added section placeholders;;
2019;09;20;21:28:19;2019;09;20;21:28:19;;Added definitions section;- Elaborated references
;
2019;09;19;21:09:03;2019;09;19;21:09:03;;Moved notebooks to article dir;;
2019;09;19;21:08:15;2019;09;19;21:08:15;;Changed to Aprendizagem multiclasse;;
2019;09;19;21:07:19;2019;09;19;21:07:19;;Added article source and figures;;
2019;09;16;00:03:55;2019;09;16;00:03:55;;Updated graphics presentation;;
2019;09;14;19:06:52;2019;09;14;19:06:52;;Added cache files for speedup;;
2019;09;13;21:16:15;2019;09;13;21:16:15;;Added lecture notes;;
2019;09;13;21:13:51;2019;09;13;21:13:51;;Advanced training function a little;;
2019;09;11;14:19:25;2019;09;11;14:19:25;;Made calculations for primes- 3 and 4;;
2019;09;11;14:18:58;2019;09;11;14:18:58;;Switched back to S4;;
2019;09;11;14:18:35;2019;09;11;14:18:35;;Added one more example;;
2019;09;10;17:19:37;2019;09;10;17:19:37;;Deleted temporary files;;
2019;09;10;17:19:06;2019;09;10;17:19:06;;Added example;;
2019;09;10;01:27:42;2019;09;10;01:27:42;;Saved some results to dump files;;
2019;09;10;01:26:23;2019;09;10;01:26:23;;Improved examples a bit;;
2019;09;10;01:26:09;2019;09;10;01:26:09;;Added a new article;;
2019;09;10;01:25:58;2019;09;10;01:25:58;;Added referencial file;;
2019;09;09;23:16:59;2019;09;09;23:16:59;;Added dump files;;
2019;09;08;20:18:57;2019;09;08;20:18:57;;Implemented layer and neuron classes;;
